event,text
no_event,@IceSeason101: Happy 18th Anniversary SpongeBob. The first episode "Help Wanted" aired on this day in 1999. https://t.co/AKvjwtHTcG
no_event,Seems like 2017 the year people think they can do whatever they want.
no_event,New post on avenuesofinspiration source:TUMBLR https://t.co/meRGcSjfE7
no_event,@jiminupdates: Question spree💕 answer &amp; don't forget to put "I am voting for @BTS_twt for TOP SOCIAL ARTIST at the #BTSBBMAs" in the cap…
no_event,@bwibwiboy: IF YOU STAN BTS TO VOTE @BTS_twt for #BTSBBMAs Top Social Artist Award
no_event,@dark_shark: Robert Fripp &amp; David Sylvian: Live in Genoa  Italy  November 12  1993 #FLAC #KingCrimson #TreyGunn #PatMastelotto… 
no_event,@soft_idiot: april machine broke
no_event,@ChrissyDewar Cheers Chrissy 👍x
no_event,No  I didn’t think You would let me down that easy Oh  no  girl
no_event,@GenderReveaIs: Aww she is mad https://t.co/nZWuNTBufS
no_event,@hucklebfinsta: @lexi4prez id like to remind mexicans to fuck themselves  that u lost the mexican american war  and to stop joining MS-1…
no_event,@beckycarroll7: All mums must stand up 4 innocent babies under attack by #Assad. @IvankaTrump &amp; @nikkihaley don't be silent while m… 
no_event,@mashaharyp Thanks for the follow  MY NEW TWEETIE!
no_event,GOLD BOND® product https://t.co/30FFgjeGt3
no_event,@honey_chimv: I give my vote to @BTS_twt for the #BBMAs Top Social Artist Award #BTSBBMAs  •sesenta y siete•
no_event,yikes the neighbors are couch humping in sporadic vicious bursts
no_event,@papasuqa: GOAL FOR THE NEXT 12 HRS  Let's get fourty-oneM votes! We are already at twenty-oneM  I vote @BTS_twt for the top social #BTS…
no_event,@sugaupdates: Calling out Indonesia ARMY! Let's join BTS 4th Anniv Party: ARMY FEST by @BTS_National &amp; @sugaupdates. Only  130K! 😍 https…
no_event,So happy with the final product  as I figured I would be tbh
no_event,@KingXiuminM: MINSEOK HAS MORE LINES THAN JONGDAE OMG WHAT
no_event,@elevenstare: i would die for these kids btw https://t.co/vpzwYarJvM
no_event,@lolahri0: crush: hey u up?  me: yea lol wyd https://t.co/0WLS7LBGfN
no_event,@stonedyIan: "stydia only has two scenes" https://t.co/NUb33iGIyo
no_event,@seogutae: #BTSBBMAs = 2O M  seriously guys  army slay  I vote for @BTS_twt for Top Social Artist #BTSBBMAs
no_event,@Dee_Dabudee: If you love BTS   Vote #BTSBBMAs  for Top social artist award NOW
no_event,@ARMYVN_twt: I voted for Jimin @BTS_twt for the #BBMAs Top social artist Award #BTSBBMAs
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@kayexgorg: I am voting for Ariana Grande for TOP SOCIAL ARTIST at the #BBMAs. to vote! #ArianaBBMAs
no_event,@medievalfun: When she says you're 'like a brother to me' https://t.co/pWRBt9C6oY
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,I don't wanna studeee I jus wanna diE
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@RogueInformant @Alt_Antarctica @alt_jabroni Can we hold off on the wedding bells..that makes me nervous
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,@ishqprem: 11 Signs Your Man Just Had Sex. He'll Never Fool You Again... https://t.co/LTezVjHjAW
no_event,Rule NUMBER 1💞  BELIEVE IN YOURSELF. https://t.co/IBh06IaDiJ
no_event,My oh my #DafBama2017_GirlsGeneration
no_event,@Green_Footballs: Make no mistake  folks. When Trump pretends the cause of the Civil War is in doubt  he’s playing directly to his white…
no_event,Be The One by Dua Lipa is #nowplaying in Parade Bar  Bath.
no_event,New: RTA distributes meals to construction workers - 600 meals were offered to construction workers by RTA on L... https://t.co/t58MV0dNAH
no_event,@weeknddrug: Don't stress over the irrelevant.
no_event,@NoSwaggT: You mean to tell me neither one of these people are Justin Beiber https://t.co/zgIXCaBMBz
no_event,@moooonies: fifty two I am voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. to vote! #BTSBBMAs
no_event,“Being called a liar — openly — has become a regular feature of my life as a fat person.” — @yrfatfriend https://t.co/yfKaYTzBSS
no_event,@rihannavault: MET Gala afterparty look https://t.co/YPhKls6KwP
no_event,I vote for @BTS_twt for the #BBMAs Top social artist Award #BTSBBMAs
no_event,@HornyFacts: When you send a risky text and the response you get is even riskier. https://t.co/qDtB41nd4H
no_event,@charmee_MS: Can anyone be as adorable as them? @itsmohitsehgal #Monaya my babies❤ they are children at heart #Pure #clean heart  https:…
no_event,@TheComedyKitty: He Asked Her To Marry Him 148 Times Without Her Even Noticing https://t.co/OMKm5uEqoq
no_event,@ifanyonefaIIs: sean kingston and justin bieber behind the scenes of the Eenie Meenie music video https://t.co/j3iwATuGH8
no_event,@ciaratheauthor: Check out Karate Los Drop Top freestyle 🔥 https://t.co/UkAOxwYUJu
no_event,I've just watched episode S01E06 of Marvel's Iron Fist!  https://t.co/0mfi9LVMbv
no_event,why do i ruin everything i touch
no_event,@OYERJALOK: What An Amazing Evening wid Grand performances n #JattuEngineerTrailer &amp; #HoliKiPichkari Song Launch… 
no_event,@SandraTXAS: #NinthCircut Activist Judge: Orrick appointed AFTERraising $200 000 for Obama  #SanctuaryCites… 
no_event,It's 2:30am  it's cold as shit and we're still loading cabs into the building I wanna sleep rip
no_event,@TheComedyKitty: He Asked Her To Marry Him 148 Times Without Her Even Noticing https://t.co/OMKm5uEqoq
no_event,REVIEW - INNISFREE NO SEBUM POWDER EMOJI HAPPY: https://t.co/rvdard4x9y via @YouTube
no_event,@KristyReeves15 Because the homosexuality and adultery some of European countries have suffer from the less populations
no_event,@ciaratheauthor: Check out Karate Los Drop Top freestyle 🔥 https://t.co/UkAOxwYUJu
no_event,@billboard: Which artist is dominating 2017 so far? Vote! https://t.co/3D4ZWBxKXB https://t.co/0UikQITWQB
no_event,@Fuckyron: Victim to the feeling of being free
no_event,@Jimgray7582: @MooPersists @DebbieMayf @RepJimRenacci Better stay with ACA Jim! Support your constituents! Or you'll be looking for anot…
no_event,@britneyspears: Back at the gym.... stretch and run all the way 💕👙💕💕🌺🌸🎀 https://t.co/kSElBAFfrx
no_event,Imagination by Shawn Mendes — https://t.co/1WlBNUgijJ
no_event,noventa e quatro   I vote for @BTS_twt for #BBMAs Top Social Artist #BTSBBMAs
no_event,@OMKS_TSA: The new attitude with Lala has been refreshing to say the least. #MetGala https://t.co/rmQ06mfxkm
no_event,@dreadedwithlean: when you almost get past your high score   but can`t 🙄🙄🙄😒 https://t.co/tPj8sAjhqf
no_event,@PresidentWard: Take the damn picture Marcus. https://t.co/fagMAYKaz3
no_event,@benmaller @Eddieonfox @uhbroncofan... @DannyGradio explain the relevance of this gem to the old heads lol 😭😂😭😂😭 https://t.co/TgzSWb9aiF
no_event,@wwwvinciguerra1: I vote Justin Bieber #JustinBBMAs #JustinBBMAs
no_event,@KTNV: #BREAKING A bicyclist has been struck and killed by a SUV at Decatur and Vegas Dr. https://t.co/iOPuVoxQyS https://t.co/bSQb1r2vLY
no_event,I vote for @BTS_twt for #BTSBBMAs Top Social Artist (I feel so far away_You always come my way)
no_event,@xxbigdrgn: .@edllweiss Hope your heart is relieved after leaving me Just forget me and live on Those tears will all dry up  ye… 
no_event,@TeeXoXoEmm: Main reason why I hate nature. The creatures in it crafty af  snake would've bit tf outta me. https://t.co/P4pxTO0u9b
no_event,I vote is For @BTS_twt  For the #BMMAs Top Social Artist Award #BTSBMMAs  Im army
no_event,@theseoulstory: DAY6 drops 5th maknae Jae's teaser images for Every DAY6 May release 'Dance Dance'! #LookinFresh… 
no_event,@jimmykimmel: My wife and I welcome a new baby and it is quite a story... https://t.co/VTT0oBsRFK
no_event,@mvxedpapi: This is so disrespectful https://t.co/LPuINliuEL
no_event,5-1-17  •15 min run (-177)  •35 min walk (-136) •30 min elliptical (-277) •15 min stretches (-38)  • 5 min situps (… https://t.co/8uszfLC76I
no_event,When I get my own house I'm not having no house warming party or nothing people so quick too bring in their bad spirit 😭😭😭 untunt ‼️‼️
no_event,@wtfvcc i'm taking this as a personal attack  blockedt and reportedt
no_event,Go follow my instagram ta_shia  mention for follback
no_event,@DakotaDae: ''A Man Gets Killed By A Hitman In Front Of His Wife And What Happens Next Is Brutal. https://t.co/4esCb9gp1Q
no_event,@DakotaDae: ''A Man Gets Killed By A Hitman In Front Of His Wife And What Happens Next Is Brutal. https://t.co/4esCb9gp1Q
no_event,This 4 days weekend had me so used to having a lie in that waking up this morning was a struggle 😭
no_event,Nose si topline o beldent https://t.co/VIam8JpcGY
no_event,Social media – New ISIS Weapon https://t.co/4zVrvilgVW https://t.co/IKI4Pv9s4U
no_event,can't give my love out anymore cuz when I did they didn't even want it
no_event,@Wale: One time for my guys  #BTSBBMAs. Let my boys #SHiNE
no_event,I am voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. to vote! #BTSBBMAs. We will always be under the same sky
no_event,@LabourEoin: I LOVE THIS....... Theresa May has replaced Journalists interviewing her with Ruth Davidson interviewing her. Korea! https:…
no_event,@lumenize BREATHES FIRE ON THEM
no_event,#jadensmith #metgala talks bringing old dreds to #metgala2017 with #andreleontalley https://t.co/qLQiv3ZvIu
no_event,Interior is even fucking worse lol https://t.co/KoXODPkfZR
no_event,Come hangout with me &gt; top 9 on #BIGOLIVE https://t.co/RyAsNxeUEC https://t.co/f4NniShByo
no_event,#outside underwear #auckland #webcamwithgirls rockford #ukrainian #older eroticromance https://t.co/HuCzEAvBbx
no_event,I vote @BTS_twt for the #BBMAs Top Social Artist Award! #BTSBBMAs  슈가아아아아아아아아!!!
no_event,I vote @BTS_twt for the #BBMAs Top Social Artist! #BTSBBMAs.  Keep voting guys!😄😄😄
no_event,Our heartless promises  countless mistakes and other wrongs   I am voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. to vote! #BTSBBMAs
no_event,@StarWarsNU Finally caught up on Rebels this weekend  gonna have to work on catching up on the podcast too!
no_event,@existentialcoms: They say socialists are naive  but the greatest naiveté is thinking you can forever oppress the masses and they won't…
no_event,https://t.co/fkLPXWywRH (Fire MV) #Billboard #BBMAs  #BTS @BTS_twt
no_event,This is all about pakistan https://t.co/S57bM2j43l
no_event,#BAMA2017DiamondEdition_BigBang #BAMA2017 Vote for TOP ！！ https://t.co/fsEMYBJRqV https://t.co/q93oi52Hqo
no_event,@VShock1230: I vote @BTS_twt for #BTSBBMAs Top Social Artist  taetae V
no_event,@carlyhenderson_ @BTS_twt I vote for @BTS_twt for Top Social Artist #BTSBBMAs
no_event,I am voting for Ariana Grande for TOP SOCIAL ARTIST at the #BBMAs. . . . to vote! #ArianaBBMAs
no_event,@WhatCraicNiall: Hello lovers 💕 #SlowHands https://t.co/Cwf68khoOB
no_event,@byunbaekpics: CUTIE 💕 https://t.co/a93ZfehWUD
no_event,@JayyAngelo: I personally think Jaden Smith is lightyears ahead lol
no_event,@chubbypancakes7: Are you calling me a sinner?  #BBMAsBTS I'm voting for @BTS_twt for Top Social Artist Award
no_event,I cast my Vote for @BTS_twt for the 2017 #BTSBBMAs Top social artist Award
no_event,@NuTVNetWork: Treat yourself to a #3some watch the comedic hit tv series #Threesome Episode 1 #tonight in HD only on #thenu #roku https:…
no_event,Pakistan welcomes Recep Tayyip Erdogan’s offer to help resolve Kashmir issue.. https://t.co/2dVIxULY0p
no_event,@JYPETWICE: TWICE SIGNAL 2017.05.15 6PM  #TWICE #트와이스 #SIGNAL https://t.co/2ks0HKDpNv
no_event,@ZionAmythest: Just realized looking at pictures while listening to music is therapy.
no_event,@causticwithsoda Please check your inbox. Thanks!
no_event,@lSABABE: me @ everyone i love; https://t.co/EYYECHlWAY
no_event,Israel Independence Day Awesome Fireworks Haifa 2017 https://t.co/0wiSAgO1a9 via @YouTube
no_event,@gunmaxism ITS BICTH
no_event,HANI A WHOLE GG STAN
no_event,@melisaperezr7: I am voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. to vote! #BTSBBMAs
no_event,@boybruise: professor: don't come crying to me at the end of the semester  me: https://t.co/Ui7Yu8nTOj
no_event,@sergioworsham Fr Fr let's make this happen 💯
no_event,@bethyyy6 I wish if only we had the money right now 😭
no_event,@mmatalpur: #ShaheedFidaBaloch (1957-1988) He tread the path where danger lurks. He tread it because he Loved #Balochistan thei… 
no_event,@douglasssteve: #Romance #Series #Review “If at all possible this was better than the first two which I loved”… 
no_event,@StarLabWells &gt; continued onward as the two kept chatting with one another.  During their time speaking to each oth… https://t.co/CLkltU0Gqw
no_event,@BrunoMars Wish we could've seen you live in England. As a family of four and loving your music  it is as just too… https://t.co/gusIDfbaPo
no_event,@jinjjarevil: I vote for @BTS_twt for the #BBMAs Top Social Artist Award  | SO I WAS HAVING A GOOD TIME AND THEN THEY RELEASED THE TEASER
no_event,@MyCuteSelfie: I Love This Peachy Booty #Whooty🍑 Thanks So Much Baby! @pedivoet 🍑 https://t.co/4USQrZzwVO
no_event,@gaadiwaadi: #HondaAccordHybrid Launched – All You Need to Know @HondaCarIndia  https://t.co/viCxvQMia7 https://t.co/6fUYAkNGXx
no_event,@soompi: Yang Dong Geun And Wife Reveal Photos Of Newborn Third Child https://t.co/qxI0vmXu0T https://t.co/uyWxGkdTM2
no_event,Every time someone asks "can we smoke here?"  I know Rihanna wouldn't ask that shit.
no_event,@michaeldickson: The @nypost  69 years ago. #YomHaatzmaut #IndependenceDay https://t.co/v61yTQwdSP
no_event,@eziropaV: funnest part about your game are the lobbies. @H1Z1KotK @Arclegger https://t.co/lWYIKeL8AV
no_event,@ARMY_League: Don't forget to vote on the website too! 100 votes per day. Open Internationally! Must have FB acct. https://t.co/p0u7jy7y…
no_event,@sxiln: so fresh #TRIPLE_H #트리플H #365_fresh #365fresh #hyunA #현아 https://t.co/jozjCNC34A
no_event,@fanatic_got7: Thread : GOT7 vocal line Youngjae  JB &amp; Jinyoung singing at fansigns. 🎶🎤
no_event,@Humor_Silly: Stop trolling Priyanka  she is protecting people from heat https://t.co/aVwlA2DzsZ
no_event,@CampboyRayRay: Being lowkey Is the best way to be tbh
